customer_id,churn_probability,risk_tier,monthly_fee,revenue_at_risk,recommended_action,key_factor,subscription_type,engagement_segment,region,age,churned
a566dd67-1290-4278-8cc9-fd29e99a7aa6,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Oceania,21,1
ad8ed552-77c0-494b-a820-0ff9eb72124d,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,North America,60,1
3497e92a-d299-4252-b5e1-b77c3424dd97,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,38,0
cc89e609-6ccc-496f-b4ae-de53496d3706,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,57,0
d1abaf68-4ead-452c-9916-921a55246557,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,38,0
f872f7f1-9736-4b28-a268-51c252774a54,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Africa,43,0
b86bed59-f60a-4ad4-ad4d-1011bda4d143,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,62,0
7f1d805c-7098-481c-aa5a-d4c06ab3b77c,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,27,0
a3eeb138-744f-4bfb-87bf-72f794b2290a,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Africa,47,1
2a99d3ad-4874-4d00-a714-5e17ab8be70e,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Africa,49,1
871fbc03-cc9a-4915-a0b2-1b53fa2ea19e,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Europe,29,1
59c9af14-e6e7-42b9-bfc6-1e3f7b529c79,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,Europe,41,1
c8389b66-987e-42cb-a884-a424dd8b6eef,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Europe,29,0
f0f2e301-21e8-4b5c-9b1a-69e650630e83,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,South America,55,1
2d60c768-c50a-462f-bcbf-e0d5a7715a9c,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,South America,70,1
1dedd7bd-4abf-4f4b-8269-f4becf423ce2,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,23,0
9cfcedf7-e40b-4540-ba12-84d6f04d55d9,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,25,0
29f0d261-6fb7-4413-9e1b-e93d45e073bc,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,59,0
0f6eeb6a-a13b-49df-aa42-65048a3879e7,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Africa,51,1
867083ff-72cc-4bcb-a44f-442d4a12f7bd,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Oceania,46,1
b1bc1db4-b670-44f7-a229-9ef130b67a3c,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Europe,27,0
91b43c76-8109-4310-9b77-70ff596e5237,0.21132508292794228,Low,8.99,22.797749946266414,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,70,1
f7ef1fac-89a3-46ec-856c-daadc20d6e44,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,66,0
9b063e64-9ae5-4e10-8b25-04d7859ac28c,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Europe,68,1
250343bf-153a-4ecf-969c-591aae270fc8,0.014152047038078309,Low,17.99,3.055143914580345,Maintain engagement / loyalty rewards,Low recent activity,Premium,Medium,Europe,41,0
3578445b-fdf1-4151-8f2b-22511480c2ef,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,High,South America,41,1
be23ec59-2fcc-4671-9283-33b1981584f0,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,35,0
354dd217-2718-4a52-9640-2100fce27845,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,South America,27,1
d9909eed-db58-4db5-b0e4-92b311601ab9,0.9740041971206665,High,13.99,163.5158246126175,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Asia,44,1
312afc5f-e59a-4e90-925d-2a8de08ec764,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Basic,High,Africa,38,0
75fc6d6b-4c43-4682-8151-3ca3b9669fb7,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,South America,18,1
88316c46-ce49-4f56-bed6-ac68ea711acf,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,South America,58,0
301cb0ea-848e-4782-926b-70a7042cd3b8,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Europe,58,0
1aa2e994-3eb1-4bd3-88e9-1aa4c4aab306,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Oceania,70,1
51c26840-b286-42ef-b074-77c2db6c31f5,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,South America,38,1
24e4bd86-3468-4e68-befb-bd4b6a6676a9,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,South America,58,1
9eca028c-ffdd-4958-9e30-b04a4d3b93bf,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,56,0
3d1d46bb-37e3-4347-84f6-1266325022c0,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Oceania,38,1
054f20d6-02b1-4e8b-845e-85daac125a5a,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Oceania,70,0
965f3ea1-7c9b-4640-bd10-d27c42163c65,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,North America,61,1
d26df67f-9283-43be-be84-53d211ed7bf4,0.008888889104127884,Low,8.99,0.9589333565533161,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Europe,53,0
02ca32eb-bc08-4a92-8c39-ea2fe7612be9,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Asia,53,1
6bc3b8c6-8beb-4c8d-b43e-6f17e0280063,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,South America,58,0
aa6f379a-ce91-484e-b54e-c1223dd2a9c0,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Europe,19,1
1d3f0f36-3bb5-407a-a51b-4656e78996aa,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Asia,47,1
8ab68b44-3c2f-41b6-b3b9-39b79bd94fa8,0.07080663368105888,Low,17.99,15.285736079066991,Maintain engagement / loyalty rewards,Low engagement,Premium,Low,Oceania,19,0
108167e5-098a-4268-834b-c154d0500827,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,North America,67,1
20c8a7c5-8ed4-4b39-a8f3-244a4679ff09,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,North America,47,1
f2f4b958-e361-4c93-afd5-3ce91d7b7165,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,25,0
b305a860-7ad9-4d15-b67d-a8c5f7d04158,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,59,0
6dfa61eb-b7eb-4d9f-979a-252808674892,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Africa,39,1
58e23f86-3804-49d5-aad4-ddae9767076e,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Europe,27,0
d9ab0b45-1fd7-42b4-8cac-954c506f4b0b,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,68,0
92f00f87-ff84-41ee-8555-81009d4b6d10,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,26,0
8751780d-93c1-4eb9-8905-ec30ecc5cabd,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,Europe,49,1
5e67d8d5-6502-4810-99de-205eff3fa834,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Oceania,41,1
337d7132-8164-46fe-9481-78329007a7af,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Europe,27,1
09b2a1f5-8eed-45d8-b381-b3327cfcd14f,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,20,0
3fad7427-ca8a-45c7-8ace-23b3cfa8b921,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,51,0
18780a36-d9e5-4aa3-ad15-3c6d0fb16344,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,32,0
55a3fde3-633f-4391-8622-3375e3fa49b7,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,23,0
1e9b1aeb-5474-4b08-8588-d736f184d8fe,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Africa,60,1
1f81b811-5888-4bae-83fd-50155e50c4da,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,South America,39,1
3b6f4e0f-3b8f-43a4-b7cb-806e26bf35d5,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,South America,70,1
6dce1b4d-a8d3-4f5a-94dc-b0fe742371df,0.014152047038078309,Low,13.99,2.3758456567525865,Maintain engagement / loyalty rewards,Low recent activity,Standard,Medium,South America,34,0
534229c3-8f50-4913-9f38-ceb0de98fa82,0.896226418018341,High,8.99,96.68490597581864,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Europe,42,1
ff43bebc-c143-44c4-bc18-643f1fab423c,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Oceania,32,1
eb64992f-d352-47d7-afb7-c03dd58cdba6,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,50,0
15f25fe0-0224-44b0-a150-2afc797b5cd5,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Asia,26,1
319e82a6-0499-4d27-9f10-f3c05154c3a0,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,29,0
60edeb0f-1d93-4636-ad6d-7aafabfe9220,0.9962264180183411,High,13.99,167.24649105691913,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,North America,60,1
1d13d8f1-ee57-45e2-981a-5ec74bc67f1d,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,South America,58,1
132eb3c0-beb0-4236-8684-bb3e2fc8cec9,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,Oceania,55,1
cc7b109f-a26d-466b-aee5-eea0b7709004,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Oceania,60,0
48b066a3-ba77-444f-ac80-33a8b5921cea,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Europe,24,1
892b51bc-17bf-44f1-a629-5ab54394fc90,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,30,0
e469dd14-2b8e-4054-b091-b7e45361ed5e,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,South America,44,0
72227fe7-9cb6-4220-8596-0bcad0d4d3e4,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,South America,63,1
53bc3af1-7d15-47c2-a0e0-d07714326d65,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,22,0
8cab77af-0730-4c99-abfa-9322d9cd1e3f,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Oceania,49,1
6af66e55-75f5-4b4b-8cc6-59f5b1a12687,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,Africa,46,1
74a351ad-a105-47a3-8788-be27f4901415,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,North America,46,1
ebfb6de4-10aa-40fd-8f58-14f5bbe80d7f,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Europe,48,1
c1dd3024-79ef-48e1-b1f7-420cd63b57bf,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low recent activity,Standard,Medium,South America,34,0
adb42d2f-cca8-4f85-ba5f-9ce775b0cdb7,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,South America,27,1
c44dca13-8b31-45ae-8749-b96c8cc7f207,0.9962264180183411,High,13.99,167.24649105691913,Offer targeted discount / personalized content,Low engagement,Standard,Low,Africa,42,1
55b61c53-96bb-4c6e-9ebe-21cb327d2935,0.9962264180183411,High,17.99,215.06535912179947,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,South America,34,1
a20e1296-2ca8-4935-9877-ced081fdedd6,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,North America,63,0
ed9ece99-238c-42cb-9dec-fd9333218f1a,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,63,0
05014de6-4f07-455d-ae29-2ec9600d723c,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,52,0
e0907dc5-05e8-4469-822f-a363ed76009f,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,44,0
7f20a481-fa8a-466a-8003-791225f73ab2,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Oceania,32,1
ffa3c2de-0887-4b1a-9f2e-f0aaaf5ea2e5,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Oceania,28,1
1c351517-e739-4ef8-a0bf-c188dc68abca,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Oceania,39,0
a54d2797-8e28-42a3-a8b9-74d42fc1d3bd,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,Africa,51,1
1f1b3a5e-0dbc-4352-ac12-73d9bc1dc7b4,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,South America,53,0
7e6f4d69-8626-4fd9-a4b9-f0206bd3fa3b,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Europe,50,1
3835799a-8de3-44fd-8982-3f36e75865ed,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,37,0
6c6bdb2d-b94f-40dd-9427-be74fdbb7d3b,0.019058380275964737,Low,8.99,2.056018064171076,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,69,0
b40e1e26-2209-4e4f-8ca8-5199ec7d599b,0.351648435741663,Low,13.99,59.034739392310385,Maintain engagement / loyalty rewards,Low recent activity,Standard,Medium,North America,26,0
31785188-5996-4861-a62c-90d91330002d,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,38,0
a765f57c-d958-435c-b331-ffc9a8750a0f,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Asia,50,1
e8f2664c-402d-4227-975c-6b6f3960336f,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Asia,61,1
c78370fc-117b-44eb-927d-1e56d69513fc,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low recent activity,Premium,Low,Oceania,54,0
86f4f231-f362-43d5-91ca-d0045caa2ba6,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,North America,66,0
a1ba331a-1851-4e9e-a785-9e38e25fee01,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,39,0
31d3a4d3-4f08-4c99-b7c0-b86e5d907649,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Asia,27,1
e0cdb351-f217-4c9b-8462-56cd11d35000,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Asia,62,1
e8b7beae-b596-437f-9003-baf5250132d1,0.012848286330699921,Low,17.99,2.7736880530714987,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Europe,22,0
c39feafb-2760-416e-98e6-ec7ba55a88bb,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,61,0
e86efcfc-cc7a-402e-b8c1-b2a0a5ad92b8,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Basic,High,North America,49,0
13ce4e0a-ed91-400c-a92a-d6d39c14bdd9,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,32,0
51a00cea-7f82-4b3b-b03e-dcd34870ecb6,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Europe,49,0
450aaa67-4be4-4d6a-957f-3c3b3e02f741,0.024321538209915162,Low,13.99,4.083099834680557,Maintain engagement / loyalty rewards,Low engagement,Standard,Low,South America,38,0
f5309997-6d14-4c98-9379-ac88f9cbbe93,0.9962264180183411,High,13.99,167.24649105691913,Offer targeted discount / personalized content,Low engagement,Standard,Low,Asia,29,1
7b727762-d96e-4828-bd7d-0548f6311542,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Europe,47,1
f0998eae-9a45-4ed5-95e4-0b6a02db0630,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,North America,56,1
0cacf79a-fce7-458e-b6c4-875c2af22550,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Asia,23,1
725f7196-8df8-4046-8d35-22a7ee20413e,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,South America,28,1
7767a55d-bc06-4edf-89a6-0235f5728dd5,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Asia,19,1
e12018ab-4d36-4bbe-bd5a-3e7d2c14b5bb,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,52,0
c24bf17b-a0f9-429c-9b41-a7b00dcfa39b,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Africa,62,1
d2c7c300-4be4-4fc4-9e3b-f7075f0140d4,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,North America,28,0
11889462-30c0-4225-a01f-7363d2edb91f,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Europe,43,0
ef33bc45-1eef-4924-970e-4fe1e0a2ad6b,0.896226418018341,High,8.99,96.68490597581864,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Asia,62,1
fb73a240-4dd9-4168-adfa-cd33c41b23a3,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,45,0
6f0b25fb-c81b-4416-ad28-7ae1b7f73dfc,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Africa,68,1
d4642e0c-7c28-4b72-a098-27f0f6bf51ac,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Low engagement,Basic,Low,South America,24,1
c211101f-5e9f-4e0a-b04d-6e14174a8a29,0.024321538209915162,Low,8.99,2.6238075420856477,Maintain engagement / loyalty rewards,Stable usage,Basic,Medium,Asia,45,0
7e0c2384-0d8b-4ba9-9ff0-698bbd61512d,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Standard,High,Asia,64,0
